간병인사용 상해입원율(1일이상180일한도,요양병원)	1	2								202505	1	1	0.003826	0.003832	0.003843	0.003863	0.003889	0.003919	0.003893	0.003908	0.004092	0.004472	0.004934	0.005307	0.005491	0.005531	0.005582	0.006006	0.006919	0.007855	0.008385	0.008285	0.007769	0.007364	0.007527	0.008264	0.009125	0.009694	0.010157	0.010531	0.01085	0.011145	0.011439	0.011745	0.012072	0.009627	0.007224	0.004841	0.002462	0.000072	0.002096	0.004136	0.006192	0.008263	0.010348	0.011144	0.011944	0.012762	0.013597	0.014488	0.017135	0.01994	0.022873	0.025859	0.028817	0.027551	0.02621	0.024841	0.023212	0.021719	0.025118	0.029558	0.034766	0.039941	0.044319	0.042955	0.041326	0.039948	0.038325	0.036848	0.039939	0.043928	0.048472	0.052835	0.056412	0.06412	0.071554	0.07929	0.086693	0.094312	0.115923	0.139871	0.165785	0.191899	0.2163	0.221978	0.227044	0.232883	0.238723	0.244562	0.254208	0.263854	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735	0.2735																				
간병인사용 상해입원율(1일이상180일한도,요양병원)	2	2								202505	1	1	0.011395	0.011395	0.011395	0.011395	0.011395	0.011395	0.01136	0.011352	0.011453	0.011677	0.011951	0.012165	0.012255	0.012262	0.012298	0.012599	0.013296	0.01395	0.014133	0.013693	0.012922	0.012353	0.012367	0.012908	0.013542	0.013915	0.014207	0.014431	0.01461	0.014761	0.014897	0.015028	0.015179	0.012762	0.010449	0.0082	0.005935	0.003551	0.004086	0.004644	0.005225	0.005837	0.006483	0.00915	0.011896	0.014625	0.017277	0.019932	0.017298	0.014774	0.012228	0.00952	0.006586	0.010198	0.013902	0.017632	0.020977	0.024437	0.025096	0.027089	0.029592	0.031407	0.031829	0.03284	0.033554	0.034639	0.035438	0.036442	0.049019	0.063894	0.080898	0.098356	0.114262	0.140061	0.164936	0.190747	0.215293	0.240609	0.257266	0.280019	0.306309	0.315587	0.326309	0.333504	0.341442	0.348432	0.355422	0.362411	0.425534	0.488658	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781																				
간병인사용 상해입원율(1일이상180일한도,요양병원)	1	3								202505	1	1	0.004491	0.004507	0.004529	0.004557	0.004591	0.004625	0.004602	0.004621	0.004818	0.005216	0.005702	0.006096	0.00629	0.006336	0.006401	0.006887	0.007949	0.009028	0.009589	0.009357	0.008595	0.007969	0.008046	0.008842	0.009803	0.010414	0.010914	0.011317	0.011651	0.011948	0.012232	0.012523	0.012842	0.010226	0.007668	0.005137	0.002614	0.000076	0.002224	0.004381	0.006546	0.008721	0.010912	0.011756	0.012615	0.013499	0.01434	0.015276	0.018304	0.021895	0.025941	0.030062	0.033856	0.032341	0.030658	0.029057	0.027204	0.025465	0.02929	0.034076	0.039574	0.045049	0.049796	0.048279	0.046508	0.044957	0.043269	0.041633	0.044712	0.048202	0.051947	0.05561	0.058916	0.067008	0.074976	0.083082	0.090998	0.099036	0.121118	0.144534	0.169074	0.193728	0.217404	0.223192	0.228631	0.23451	0.24039	0.246271	0.255983	0.265697	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541	0.27541																				
간병인사용 상해입원율(1일이상180일한도,요양병원)	2	3								202505	1	1	0.014581	0.014581	0.014581	0.014581	0.014581	0.014581	0.014424	0.014386	0.014844	0.015872	0.017141	0.018151	0.018595	0.01858	0.018528	0.018982	0.020073	0.021073	0.02122	0.020258	0.018703	0.017501	0.017334	0.018108	0.019066	0.019591	0.019997	0.020312	0.020579	0.020831	0.021072	0.021297	0.021531	0.018101	0.014815	0.011626	0.008446	0.005058	0.005762	0.006408	0.007019	0.007674	0.008443	0.011924	0.015548	0.019115	0.022628	0.026149	0.022636	0.019176	0.0157	0.012113	0.008346	0.012928	0.017646	0.022381	0.026635	0.03103	0.031839	0.034309	0.037412	0.03966	0.040174	0.041451	0.042361	0.043731	0.044933	0.046255	0.061444	0.077971	0.095742	0.113777	0.130907	0.16059	0.189735	0.219426	0.249777	0.279726	0.291802	0.300696	0.307744	0.315587	0.32631	0.333505	0.341442	0.348432	0.355421	0.362411	0.425534	0.488658	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781	0.551781																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	1	1								202505	1	1	0.021213	0.021252	0.021325	0.021439	0.021588	0.02175	0.021851	0.021993	0.022319	0.022851	0.023457	0.023947	0.02424	0.024458	0.024866	0.025643	0.026732	0.028047	0.029452	0.030859	0.032257	0.03367	0.035072	0.036335	0.037277	0.037764	0.0378	0.037518	0.037095	0.036656	0.036254	0.035899	0.035599	0.035499	0.035491	0.035574	0.035729	0.035933	0.036003	0.036079	0.036153	0.036222	0.036273	0.036243	0.036213	0.036226	0.036063	0.03617	0.03714	0.039033	0.041317	0.043209	0.044197	0.044693	0.044957	0.045407	0.045253	0.045464	0.046989	0.050468	0.054789	0.058239	0.05972	0.060031	0.059881	0.060199	0.060139	0.06029	0.060998	0.062875	0.065253	0.067105	0.067781	0.067097	0.066178	0.065575	0.065358	0.064843	0.062088	0.058074	0.05363	0.049888	0.047485	0.047245	0.047251	0.046928	0.046604	0.046281	0.045687	0.045091	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497	0.044497																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	2	1								202505	1	1	0.022907	0.022907	0.022907	0.022907	0.022907	0.022907	0.022845	0.022831	0.023012	0.023415	0.023906	0.024287	0.024448	0.024464	0.024542	0.024823	0.025254	0.025786	0.026344	0.026883	0.027409	0.027951	0.028506	0.029021	0.029408	0.029599	0.029604	0.029475	0.029283	0.029077	0.028862	0.028633	0.028423	0.028373	0.028569	0.029106	0.029991	0.03112	0.032382	0.033655	0.034921	0.036196	0.037467	0.038377	0.039055	0.039374	0.038503	0.038219	0.041425	0.048364	0.057326	0.065351	0.069534	0.07072	0.071251	0.071619	0.070657	0.06997	0.071697	0.073634	0.076058	0.078078	0.079099	0.079107	0.078902	0.078976	0.078377	0.078287	0.079246	0.082543	0.086758	0.089823	0.090481	0.088179	0.085431	0.083297	0.081038	0.078878	0.078173	0.077895	0.077782	0.077457	0.076692	0.076253	0.075727	0.075316	0.074905	0.074493	0.068823	0.063153	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484	0.057484																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	1	2								202505	1	1	0.043527	0.04359	0.043722	0.043947	0.044247	0.044579	0.044296	0.044464	0.04656	0.050874	0.05613	0.060384	0.062472	0.062919	0.063503	0.065487	0.069635	0.073384	0.073083	0.067663	0.059672	0.053386	0.051651	0.053824	0.05655	0.057289	0.057358	0.056933	0.05625	0.055497	0.054788	0.05418	0.053706	0.053573	0.05358	0.053706	0.053942	0.054251	0.054344	0.05443	0.054505	0.05458	0.054648	0.054604	0.054557	0.054562	0.054614	0.054838	0.055385	0.056189	0.057084	0.057871	0.058416	0.059135	0.059749	0.060349	0.060328	0.060654	0.062145	0.065572	0.069835	0.073237	0.074685	0.075109	0.075061	0.075459	0.075385	0.075576	0.076457	0.078799	0.081766	0.084076	0.084918	0.084062	0.082912	0.082157	0.08109	0.080263	0.079065	0.078883	0.079048	0.078644	0.077162	0.076576	0.07579	0.075271	0.074752	0.074234	0.07328	0.072326	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373	0.071373																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	2	2								202505	1	1	0.047007	0.047007	0.047007	0.047007	0.047007	0.047007	0.046865	0.046831	0.047246	0.048172	0.049302	0.050182	0.050556	0.050585	0.050732	0.051313	0.052809	0.054068	0.053478	0.050615	0.046684	0.043635	0.042737	0.043655	0.044837	0.045129	0.045149	0.044955	0.044627	0.044228	0.043798	0.043367	0.043012	0.042941	0.043249	0.044064	0.045421	0.047136	0.048992	0.050797	0.052556	0.054352	0.056207	0.057575	0.058613	0.059092	0.059063	0.058959	0.060064	0.061903	0.064354	0.067025	0.069535	0.07072	0.071519	0.071889	0.070657	0.06997	0.073389	0.080935	0.090359	0.098053	0.101636	0.101456	0.100406	0.1005	0.099785	0.099682	0.100768	0.104668	0.109674	0.113294	0.114019	0.111127	0.107696	0.105007	0.101721	0.098906	0.09925	0.101605	0.104745	0.101885	0.099617	0.09915	0.098895	0.098358	0.097821	0.097282	0.089878	0.082475	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	1	3								202505	1	1	0.05109	0.05127	0.051521	0.05185	0.052228	0.052619	0.052358	0.052576	0.054808	0.059354	0.064877	0.069348	0.07156	0.072088	0.07282	0.075094	0.079995	0.084336	0.083578	0.076408	0.066021	0.057764	0.055211	0.057591	0.060752	0.061545	0.061636	0.061183	0.060406	0.059494	0.058583	0.057769	0.05713	0.056907	0.056874	0.056991	0.057263	0.057601	0.057658	0.057657	0.057623	0.057604	0.057627	0.057602	0.057623	0.057716	0.057595	0.057823	0.059166	0.061698	0.064742	0.067276	0.068631	0.069416	0.069888	0.07059	0.070701	0.071116	0.072466	0.075595	0.079494	0.082604	0.083917	0.084419	0.084474	0.084922	0.085109	0.085391	0.085594	0.086466	0.087628	0.088492	0.088687	0.087849	0.086877	0.086086	0.085116	0.084285	0.082609	0.081514	0.080616	0.079395	0.077556	0.076995	0.07632	0.075798	0.075275	0.074752	0.073792	0.072832	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871	0.071871																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원미만)	2	3								202505	1	1	0.060153	0.060153	0.060153	0.060153	0.060153	0.060153	0.059505	0.059349	0.061238	0.065476	0.070711	0.07488	0.076707	0.076647	0.076433	0.077309	0.079731	0.081673	0.0803	0.074882	0.067567	0.061819	0.059897	0.061239	0.063128	0.063539	0.063548	0.063271	0.06286	0.062416	0.061953	0.061462	0.061009	0.060903	0.061324	0.062478	0.064638	0.067133	0.069093	0.070097	0.070601	0.071457	0.0732	0.075038	0.076608	0.07723	0.077353	0.077352	0.078597	0.080347	0.082624	0.085286	0.088125	0.089654	0.090782	0.091251	0.089716	0.088849	0.093108	0.102504	0.114239	0.123818	0.128282	0.12806	0.126755	0.126875	0.126521	0.126525	0.126306	0.127729	0.129797	0.131056	0.130626	0.127414	0.123889	0.120795	0.118013	0.114985	0.112572	0.109109	0.105235	0.101885	0.099618	0.099151	0.098894	0.098357	0.09782	0.097282	0.089878	0.082474	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071	0.075071																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원이상)	1	1								202505	1	1	0.061748	0.061862	0.062074	0.062409	0.06284	0.063312	0.063606	0.064018	0.064966	0.066517	0.068281	0.069709	0.07056	0.071194	0.072384	0.074673	0.077905	0.081803	0.085968	0.090143	0.094301	0.098512	0.102694	0.106476	0.109323	0.110839	0.111034	0.110294	0.109137	0.107931	0.106834	0.105873	0.105072	0.105259	0.105715	0.106443	0.107386	0.10848	0.108391	0.108318	0.108235	0.108137	0.107983	0.108287	0.108592	0.109032	0.108942	0.10967	0.112352	0.117801	0.124399	0.129783	0.132429	0.13384	0.134555	0.13583	0.135295	0.135849	0.140388	0.150769	0.163655	0.173939	0.17834	0.178812	0.17791	0.178402	0.177773	0.177774	0.179826	0.185329	0.192301	0.197723	0.199677	0.19714	0.193915	0.191617	0.190442	0.188401	0.179265	0.166559	0.152725	0.141001	0.133132	0.131966	0.131488	0.130086	0.128686	0.127284	0.125057	0.122831	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604	0.120604																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원이상)	2	1								202505	1	1	0.068281	0.068281	0.068281	0.068281	0.068281	0.068281	0.068097	0.068054	0.068593	0.069795	0.07126	0.072396	0.072877	0.072924	0.073155	0.074	0.075292	0.076889	0.078563	0.080182	0.081762	0.083385	0.085054	0.086605	0.087769	0.088353	0.088378	0.088005	0.087444	0.086838	0.086207	0.085535	0.084918	0.08547	0.086763	0.089112	0.092555	0.096801	0.100334	0.103876	0.107364	0.110853	0.114301	0.117168	0.119333	0.120406	0.117838	0.117068	0.126574	0.147415	0.174314	0.198242	0.210437	0.214469	0.216532	0.218114	0.215647	0.214014	0.218687	0.22397	0.230702	0.236182	0.238609	0.237859	0.236469	0.235922	0.233371	0.232344	0.234877	0.244317	0.256436	0.265112	0.266658	0.258734	0.249502	0.24208	0.234294	0.226797	0.224292	0.223003	0.222175	0.220733	0.218034	0.215797	0.21332	0.211166	0.209013	0.206859	0.190262	0.173664	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067	0.157067																				
간병인사용 상해입원율(1일이상180일한도,요양병원제외,7만원이상)	1	2								202505	1	1	0.126703	0.126884	0.127272	0.127926	0.128798	0.129767	0.128944	0.129431	0.135531	0.14809	0.16339	0.175771	0.181847	0.183151	0.184851	0.190701	0.202935	0.214031	0.213317	0.197652	0.174449	0.156194	0.151239	0.157725	0.165847	0.168147	0.168482	0.167368	0.165493	0.163409	0.161451	0.159788	0.158519	0.158853	0.159599	0.160697	0.162127	0.163781	0.163608	0.163412	0.16318	0.162946	0.162683	0.163147	0.163601	0.164219	0.164982	0.166274	0.167541	0.169574	0.17187	0.173822	0.175034	0.177089	0.178829	0.180523	0.180362	0.181237	0.18567	0.195888	0.208597	0.218732	0.223032	0.223722	0.223008	0.223625	0.222841	0.222844	0.225402	0.232266	0.240965	0.247728	0.250163	0.246987	0.242949	0.240071	0.236287	0.233203	0.228282	0.226241	0.225109	0.222276	0.216334	0.213896	0.210905	0.208657	0.206409	0.204162	0.200591	0.197019	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447	0.193447																				
